Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
12.46131448799073,-23.76878095739563,-11.697930492502085,-7.995459732387322,1.4107325419576346,-8.911735820972781,3.125608663957322,0.3663662889493034,-2.9213222897489595,0.7860469651243983,0.9907218507772628,1.8385003898866727,9.0
11.291045107077691,-28.759466639649425,-5.225948294865479,-7.35361597614043,-1.8718751629393848,-11.246906451702344,-3.365039131133268,-2.3263295089319462,-1.8793557133326595,-0.8767528276928569,-0.1734831056190901,-0.1130810050940547,0.0
11.231309220863574,-34.05339893838731,-5.943693908101605,-10.609901224888045,-5.42324780398306,-10.577841876625389,-2.1405562656014943,-0.0073345638478441,0.8873430970654342,0.4864120757858815,1.8572315670481416,1.0687710518769762,1.0
11.029335563407264,-31.90165051982425,-5.998107750854151,-8.824786393994447,-2.1627814595210464,-7.61978354608596,0.1490676079318161,-0.7549404916512564,-1.93722975556976,-2.29924227122349,-0.5260567338206079,1.235040954347098,2.0
10.255886637211969,-30.92658019247783,-6.0417246655792205,-10.133521380324073,-5.443983003682516,-11.313750484631637,-1.1622509733185709,1.3143107633060007,3.264866073677836,2.7982801905198462,2.52825596646829,1.189464944332288,3.0
11.93600830210377,-32.87944046761412,-9.04608029149268,-12.125922481186358,-3.795866649994369,-9.401647792603695,0.9529333204802272,2.825601347188432,-0.7683313561416364,-2.90179807972952,1.7152573160475908,4.0561959891722825,4.0
11.949926921549912,-32.383118389145544,-8.900806330969871,-11.900940496954048,-2.413251373591824,-8.717862128980146,-1.979675784551518,0.9084519798821528,0.6325410776916648,-2.539740629394347,-0.2245100576747781,1.1240205021948106,5.0
17.49738702792789,-36.15111538534501,-10.504646155798094,-7.915702314058998,-1.6129581330955105,-10.701322536026137,1.183619141898517,-0.5189148747415139,-3.034867816643483,0.9170358124765834,2.0705813647630658,0.3313219952542666,6.0
10.969294839103616,-33.830138926323976,-8.612386629567387,-12.350160851303476,-2.643501005416615,-7.640114026918427,-0.3957112203934631,-0.5765021547832666,-1.737397421305847,-1.478280956283439,1.3358845219272892,0.7227691927853137,7.0
11.995645003150887,-30.56826936404372,-6.368139624076781,-6.86675601072488,-0.7305020118596849,-8.51360966374686,-0.3091221012597794,-1.4622871167013944,-2.249806341590649,0.1189183366183431,2.0073848382796804,0.6863270570620945,8.0
11.992638907671363,-26.92444683858685,-10.277281288018033,-8.707531038134203,-0.851457368623316,-10.26785277530462,0.6548961947661417,-1.1300052067359527,-4.869383582462486,-1.1269691862305542,0.7168637993832121,1.3927452101847928,9.0
11.074494310589271,-25.040073232696155,-5.694594824666422,-6.74321935345678,-2.809889800593256,-13.91527897103838,-4.428969661068622,-2.2537590416699382,0.3755362097434019,1.7670736559995446,1.1467295612594612,1.9915404060990909,0.0
10.435911744821064,-33.57447740151694,-7.045949582281201,-12.30570383591265,-4.68253932863763,-8.919844506049735,-1.2695096372899628,1.0038703180378286,1.0537969520243389,-3.297832258680545,-3.2924625180852938,-1.256936210284242,1.0
11.769661565363084,-31.78288817395645,-6.104511501724094,-7.869564813417997,-0.7901464057689914,-6.8508654703327725,-0.0674229407110129,-1.1070086895705635,-1.620924244923792,-2.067814676844196,-0.2749814469487988,0.9930457523902696,2.0
9.792522257094149,-33.07883740024341,-6.730474033563132,-11.872777679450728,-6.369294764212315,-11.36791017406331,-1.6612910183133662,0.7252456637127588,2.979191712322733,2.757923569470356,1.504208901932829,-0.0326388441989897,3.0
10.408163142277845,-30.870080351812494,-8.566067156961102,-11.88692814365891,-5.077323555671913,-11.6204389927979,-0.4090586468639605,2.608370369967323,0.3402335291497722,0.5111397073376631,4.177589470892522,2.68470165416298,4.0
12.110497517895825,-31.76883209200685,-8.806666887832508,-11.293128521325636,-1.316289321322461,-7.365442666960301,-1.1745635174052336,1.1611890893705663,0.2062275334480435,-2.850066982597398,-1.2845714881070147,0.7083860055190401,5.0
13.54229276691458,-33.27179810639756,-12.022429995518586,-4.8409072016562575,-1.952939030942617,-12.399068912298604,2.327123914851738,-2.13199307830893,-3.261012189058808,1.021812698714094,-0.2871985720138384,0.5250207969473888,6.0
11.851007309754758,-32.54974171089741,-7.778107628562392,-11.748117576332891,-3.4256105720926087,-9.4050280528315,-2.896132859045442,-2.0336192782146107,-2.050373915645645,-1.0252893557157476,2.511157374276632,1.9596029441270912,7.0
11.705359421202582,-28.96755006462949,-7.042432068229737,-6.559127711736388,-0.1843512735428547,-8.06094218445375,0.5751036815120352,-2.107708380538017,-3.3465635152197235,-1.4417917231468167,-1.622111865113662,-1.1252056039595846,8.0
11.368909078972615,-28.93171580844953,-11.84199592244034,-10.958047490327964,-0.6883131042322137,-9.35954914682561,-0.1888818730506354,-2.2983207235517296,-5.663139738087662,-4.092152826004612,-1.3261973471958373,0.975454681280884,9.0
10.971006947392349,-23.89131194287125,-5.633087812867177,-5.357612259115899,-1.9512726140353915,-14.283029418373562,-3.72430664802702,-2.7518556284107687,-1.4448327030924428,0.7875793630614248,0.0867995943432409,1.3582966763940805,0.0
10.92659576709428,-29.15485324673148,-6.51945318502091,-10.68143855967908,-5.210750645300716,-10.849383215791526,-1.371856431012702,0.7639541986369642,0.8779322188536093,-1.346234972594499,-1.382429683063343,-0.4833666980782575,1.0
11.490321212782074,-30.774355938844803,-5.274392387331255,-7.447428394200594,-0.5256436646056433,-6.086039278276118,0.2592083425434685,-0.9048188957295028,-2.0193008366391294,-2.6694720581419595,-0.2705584217441976,0.8601678157094305,2.0
9.966561529600371,-34.59807948072017,-6.417001745598422,-11.86717973213384,-5.806270839821646,-10.63162302084718,-2.761483122505329,0.6150659818053082,2.4934848090840487,1.2983277539888167,0.3930162239348672,-0.8545705179661515,3.0
10.054177122054933,-24.9641721416126,-7.611133598101711,-7.950471573203852,-1.2400544190901546,-9.80271414591545,2.4736850379899127,4.405599559838783,0.9847828051280374,1.99675935663758,3.315043092963053,2.1991404271350263,4.0
12.716757097768996,-19.4453611363718,-5.010827186638839,-5.869268787296466,-0.1681230622069322,-9.594884548568626,2.5853335844205216,2.958936609820593,0.8677797532074599,1.6417710966369643,-1.1272258855872597,-0.4482982681636036,5.0
12.864363809176483,-30.60850239719212,-12.38297412411762,-2.3322954670202742,0.041445239442544,-11.783886830813628,4.725298109567224,-1.354375161859798,-3.431397765795311,-0.234006523062173,-2.014764925536677,-0.4918817186626619,6.0
11.98592302682265,-24.09622000281,-6.644836891302366,-7.905491082163782,-1.6721463315377356,-9.802798477606697,0.4762657835983366,-1.033550131666534,-1.6577815847476296,2.375398017941737,2.451320637896296,0.1619362154666777,7.0
11.600987194117952,-31.37921129722289,-6.637558109584345,-6.458719468290902,0.2838349308582766,-7.062312499325778,0.4140080631888878,-3.2833316793177816,-3.484963647197453,-2.481512597550949,-3.735261829894789,-2.5834967919549348,8.0
11.002998481644456,-24.67266659374724,-12.189869192919382,-8.709935689674055,-0.0804351272892256,-10.2733158949126,1.2227308779691697,-0.6261713296531771,-2.328015085371623,-0.6362957669197693,-0.6750170414929736,1.5496868635189602,9.0
11.544188681064464,-25.46834527417444,-6.029452248925039,-5.422013553758171,-2.076986725138713,-12.21724896026812,-2.211315042594378,-2.7349540512526693,-0.4698368842830732,1.5383944847499802,0.7304821925363151,1.432317792145287,0.0
10.513653394032252,-29.421860062289007,-6.744813936975317,-9.710318072737367,-3.5438529112638952,-9.901072497819348,-1.1472944333708763,1.3032783295396662,0.568641845974753,-2.076582598790337,-1.361763728921083,-0.1070163140430935,1.0
11.302120572095156,-31.0957431157802,-6.3972884350858665,-9.11399356575441,-2.346367755525073,-7.643380048960286,-0.3209599160415328,-1.2990945711418196,-1.1832226260857732,-1.7115436946937148,-0.3723930579885731,1.2622974274707957,2.0
11.108308998988296,-31.78589928019344,-6.247936264655085,-10.168175218810006,-5.0969793200190505,-12.603574255522371,-3.425544475356673,-0.0929653085636074,2.15936558951641,1.573308426331379,0.3003226155224954,-0.4124595699011918,3.0
10.251587691571666,-27.20063095013321,-8.762065193495387,-11.99255936069139,-4.698948514876285,-11.897269029764228,0.280846501296451,3.914917592359667,0.4182938786747494,-0.7971382385522053,1.9517550786246884,1.5015987311715495,4.0
11.372217517016896,-28.32813491091066,-8.912843528163739,-9.894827381730648,-1.8150040738557551,-10.057026031398124,-0.3583601877215082,2.295671006411288,0.1350007729599167,-2.658104856192469,-0.974610227457182,-0.4252070690295318,5.0
14.153174295169132,-30.959085537502272,-12.062639105143116,-4.810184182040244,1.5024788915297944,-12.841356327265904,1.8433049016611776,1.6746967544684108,-4.286333567031547,0.4397178360742769,2.626810137620031,-0.5421795156295017,6.0
10.484026731608196,-29.91848227822114,-8.139610596286522,-10.6331285863245,-2.5891364944346646,-8.99155886591355,-1.8535656726902143,-1.6887330663151094,-1.8463751360342733,1.2899476454735503,4.929576093810798,2.303268319880249,7.0
11.755300445721048,-27.50658386434105,-5.914358444450906,-5.053371317298146,1.22881758318623,-7.671208793140379,0.3338947084403094,-2.469821318119031,-3.442162267655492,-0.5135563465493371,-1.2713871723201435,-1.913436593804817,8.0
11.764127992836302,-24.85809881432281,-10.347631389887091,-8.078540768692715,0.9744958859119922,-9.143806068615463,0.7852311320597798,-1.5367743580537891,-4.269442847349706,-1.957028936802348,0.1848252420226973,1.326335483717908,9.0
10.642548662662374,-31.20338705507364,-5.340215635858264,-7.808969358322356,-2.830733998390309,-11.374444217320224,-4.706783181448922,-3.829368753647077,-2.162624610545122,-2.721616788330236,-2.3505908420548782,-0.3187338677688827,0.0
10.106987330887543,-29.485450432236373,-6.50873130186245,-10.777996725631413,-3.615644270909971,-9.44025094892878,-1.835775115408466,1.2898312103195877,1.723778446123681,-0.9668206457182744,-0.8715972026863493,-0.4022046570916183,1.0
10.89647804099223,-33.15472453212791,-5.819195248595525,-9.071885608061876,-2.5198098445673787,-7.900832181416174,-1.709029886114829,-1.9352998527833465,-1.9819180247959785,-2.0425527043502107,0.3178665311301504,-0.0317886050894551,2.0
10.80034742245264,-29.84492200207442,-6.61600257384249,-9.85916393558228,-4.796615083951617,-12.465746039069806,-2.554215977133543,1.0597658885327907,2.828313924740528,1.872601909331196,0.1506431012099233,-1.093744097168792,3.0
10.439449787697637,-30.964952281577272,-9.690722547357211,-13.176570045665986,-5.44306256479924,-10.62224102843656,-0.2001712194126528,1.3614200176812774,-0.6267961466227022,-0.8133083835494289,1.2873062966404765,0.6275950798362817,4.0
10.812825324917569,-29.26256395977204,-9.53065534461525,-11.145104990224748,-2.2879736747439234,-10.242978354086356,-0.8140166527220588,0.6097735645082585,-1.4735032889140929,-3.673828808863638,-2.8018454950261447,-0.892140424975365,5.0
16.342657774533073,-34.22838155416968,-11.633389334692607,-5.124782266523506,-1.138364676185693,-11.65247947252186,2.61737468322443,-1.7240210302080607,-2.479786905580882,1.9128130357575568,-0.9100933748062044,-1.355674516721611,6.0
11.096190863243304,-31.09587998130215,-8.410602968797235,-10.000361879496811,-2.5048309282197727,-9.432389210453737,-1.2581303573993086,-2.377782953299992,-2.0582062103109666,0.8546384086523293,2.848091689328799,1.6766984050240457,7.0
12.118261035608668,-27.76057530140875,-7.307850036701798,-6.379924869714778,0.7463973480588486,-7.693533533815537,0.4268656373142918,-3.1734350787172136,-4.459002670424871,-2.271744769401732,-2.871126254092821,-3.261124958842447,8.0
11.569658312438364,-26.095019307224234,-12.475348888879168,-8.827392185024781,1.074785441815801,-9.183828030375386,0.6117400280120422,-2.745203935903399,-4.282381888097957,-2.620009459237724,-3.561633251542029,-0.2744988557111186,9.0
10.87468160827208,-26.330886515620097,-6.440883836344897,-5.208434096941056,-0.616951274578232,-12.05082705258532,-2.851728202150699,-1.7225208995333914,-0.0893229208042256,0.7533455890842802,-0.4327984542811931,0.8178652972596362,0.0
10.931631555484634,-31.474901810659123,-6.411837213467966,-10.072027609654317,-4.637927025236153,-9.781546289829633,-0.4772039500387414,0.8916514795301096,1.8511643891160168,0.2286043433433012,-0.1989749051646536,0.153800326478721,1.0
12.206778406407745,-31.156602021792004,-4.196114222655914,-6.743259477928865,-1.3155723597100646,-7.503707522693444,-1.506771189971333,-1.7104244175511758,-1.3288498794380048,-1.548186979047187,0.6466874577779516,0.0549104398140604,2.0
10.501426570779298,-32.21497350276056,-7.7547842485430944,-12.6411879482745,-6.345019156202893,-11.202055146578475,-2.4499222165750103,0.4791054066204598,2.789868213710115,2.215674552650673,1.9991193438904304,0.4026637987878832,3.0
9.949008609815897,-27.695102526704144,-10.196378180666304,-14.094602673656814,-6.789991874348847,-12.47784139849634,-0.5370789196848568,2.583418454943059,-0.3111972661475874,-0.2602387898497738,3.130596943201449,2.2422145797597564,4.0
11.960291658203111,-28.440130374108293,-8.707645846177758,-10.105612905604229,-1.5083821628275935,-9.28921401326865,-1.1536163229278018,0.1861495605100333,-0.063761532106616,-2.104269640182563,-2.4330613450726166,0.4492899670878405,5.0
13.698421197334074,-32.04665039354161,-11.773711099047055,-1.2009108016594254,-0.829284890936111,-12.305435351128674,5.318833100322683,-2.0183622235856755,-2.6346756688180104,3.4258303098415595,0.9366808546470008,2.975221057488226,6.0
11.796095129739602,-32.095546246524805,-9.15578013078741,-12.244825545618871,-3.341941658592168,-10.420882285633509,-3.593819992291213,-2.820532460921949,-2.435121102311004,-1.8186714110161009,1.7032335569898676,2.6162565128090653,7.0
12.54130524071464,-30.58368076720148,-8.088218775179005,-7.435355640187265,-0.3937037166019646,-8.510453051541374,-0.3651495838068853,-3.1819653710738267,-3.20002585314894,-1.420826830761471,-1.5643755205903238,-0.9455368980697048,8.0
11.289801909200218,-29.83129046137929,-12.968690848649738,-12.405389792093972,0.2633593913219856,-8.101943830080218,-0.5332837965818611,-2.31173038537846,-5.683679525160743,-5.194114395347584,-1.845103871818952,1.2456322598259255,9.0
12.356769657742818,-25.06755981271544,-4.015118319058983,-5.292046338427064,-2.08859646457618,-13.824725723990923,-4.902450626359292,-3.082045274573177,-0.5210882720855662,1.7717007515111791,1.3893987609613967,1.8295426429116843,0.0
11.097111082411615,-27.77142989746245,-5.225948528082834,-9.920753412413305,-4.685984532773075,-10.73702008689746,-2.340921446616247,-0.6216568195014568,-0.8448863585818328,-2.551461266458227,-2.015301655703376,-0.4501898019479988,1.0
11.32440678604392,-28.36412830094998,-6.32524417040519,-8.607176344475478,-2.2858051735708496,-9.047037843961691,-1.455082221269415,-2.066468727803439,-5.000444586005679,-5.475438570638058,-1.600773395061818,1.183472841866116,2.0
11.118520219266632,-29.841414196604187,-6.243499022974471,-10.003222928911192,-5.8462931307326125,-12.35331053701927,-2.2901794191698266,0.1316738161592042,1.6819421844181803,1.4855478462574665,0.6830615248299184,-0.4799595942818755,3.0
10.549530639090673,-26.72201280047132,-8.912207212582343,-10.399969700372088,-4.424273765895447,-12.180152529832649,0.3152808267448364,2.192150928683014,-0.7099902809868134,-0.0257692423593324,2.7435062861824075,2.4219557644825205,4.0
12.094296709588866,-26.834874537712903,-7.254680450682954,-8.412879491563542,-1.8594386156558629,-11.038424815563788,0.1367643310382001,1.3787381149732716,-1.2311701838225384,-1.087928005118426,-1.5877356345760474,-0.5575165394470892,5.0
14.13429104128884,-31.34950391183652,-10.856066963938328,-3.008554237334388,0.6405368936436722,-12.443241845540491,3.869540636730041,-0.2068539221801034,-5.436306835309171,-0.7628971042709504,-1.3841396769875365,-1.8537171947550832,6.0
10.994219235116626,-27.762044362749137,-7.503450520233684,-8.88645492789434,-1.9346516368651003,-8.691343253083526,-1.7528171430284472,-6.164795210749263,-4.83247991018728,0.3089450234024118,1.6599082034391786,2.6740241237971207,7.0
12.657272967166584,-24.56885972291353,-4.634293375274445,-2.714469962163169,2.668729459251792,-7.1515132957912,-0.3557565230979188,-4.767937625787364,-4.9544328701684455,-1.0695813356176262,-1.839900876670585,-0.6627467030861094,8.0
11.600054070961482,-21.211410106872297,-9.791866930366888,-6.277024065740525,2.2900992752503035,-9.14175361730315,1.3356876071840302,-1.5519201916608416,-4.1787618935967785,-0.2231038915820903,1.0388047412127024,3.468078485965247,9.0
12.149087392910843,-29.38394792139283,-4.686400867316531,-7.334086085367886,-1.816265688443508,-11.616515675938052,-4.970976419796182,-2.332218092710039,-0.9774083100261624,-0.9311798205717636,1.7999442265031464,1.9269836725046507,0.0
11.221246369281545,-30.344077209337826,-6.489079575233911,-9.595614424644008,-3.632988485385639,-9.433437591217595,-1.1828350326364336,-0.0289287820873071,0.7904424505458918,-1.564589572389713,-2.082814646468518,0.1586122421248603,1.0
11.202390688468558,-32.88296353730146,-5.288287399969846,-7.489069256269581,-0.9400621173808388,-7.091651407506775,-1.944097274432809,-2.4869204021574203,-2.571512975648228,-2.8596913166425706,-0.601485315992851,0.319627544537086,2.0
10.336624283595803,-28.46410966142456,-6.150004827774072,-9.985125129250946,-5.034132609692597,-12.62819536576199,-2.125966087672487,2.313715330601863,4.294292647106302,2.4562513161374686,0.9588306027299772,1.7725651305125183,3.0
10.886762109582172,-28.698402440872385,-10.389261379360322,-12.28181346972914,-4.68883253467043,-11.45810199618296,1.5955520386143354,2.889601634007542,-1.1245688701050076,-1.2938296499735156,1.568534600373824,1.999576622424119,4.0
13.393058158549682,-29.95278674431982,-8.507689267670973,-9.860337889254629,-2.83409175010494,-9.234747779987446,-0.8983582719307799,-0.9588152795939524,-0.1332060481598641,-1.923247220975836,-3.583186688257608,-1.031967484122616,5.0
13.744473268479116,-26.41690773873312,-8.12984204659907,-1.289342023492325,2.367047628543045,-12.044797485411085,4.806399379364668,2.340700265321038,-8.183334686844608,-1.633546391057688,1.4785778212862948,-1.456616566222997,6.0
10.399865973965497,-29.22234886018813,-6.797607364157147,-11.878542166814205,-4.850017648145571,-10.432087130917049,-1.5436814351600483,-1.9691149987143604,-3.781827905225373,-1.6548013750194477,1.7853782912702,2.789105101730348,7.0
12.070161505847905,-25.4058319091857,-4.495534914758713,-4.288666592251685,1.0192746690335337,-7.072541468279607,1.0923798545264627,-2.1991507050818893,-2.5487679907746683,-0.3392502099584381,-1.0192747572262233,-0.102778302522919,8.0
12.14705815846419,-22.267175815068136,-11.128673080420302,-7.178370043880105,0.5127777114237013,-9.791294771250852,0.8323920797804887,-3.969350889615882,-5.131902368741407,0.0485988475305928,0.8258824118672441,4.545508952206312,9.0
11.938928267220856,-18.77792496870212,-4.973176946775769,-6.897986698734462,-2.0401878342601663,-13.910470519052554,-4.630993788979344,-3.9544006165517183,-2.0545143136657886,0.653606216123449,-1.052220419651504,-1.0228202467853766,0.0
11.06360367058028,-25.860994300294053,-9.65966195017679,-12.321325833486783,-3.85209374150789,-12.409143761715598,-2.111895423767123,-0.6011374742134891,-0.3340356083756826,-2.5566476098614594,-3.401617172492,-0.6134495194168359,1.0
11.119656346733576,-31.291193556269512,-5.231066869189211,-8.509096755471205,-2.605165599582999,-8.25150745987689,-0.3048142082072703,-0.3389151108775562,-2.1462492123060883,-3.1397568520287056,-1.2237019361735164,0.4892643867100744,2.0
10.351147415089311,-22.708879594571176,-7.276055645985276,-14.929383213319772,-7.402842522373541,-11.440223728590826,-2.1433901272001554,0.6641414486231134,1.4778463178156156,0.6746468842100019,0.6923277930456871,1.0229144769993466,3.0
18.15431009648524,-28.09576842588293,-12.353778376476834,-9.905350314328228,0.3375352054753847,-7.644571048857144,1.9308799983515588,-0.3243723354142911,0.2488771208738908,1.5618654454053569,2.14318377425147,1.239963355131415,4.0
14.774847935488156,-36.055498776287486,-7.009803715228696,-11.316238729048155,-4.285161897242453,-7.9159355137034,-0.4885394305754488,0.4633080296705933,0.6101229150521768,-0.875969965618496,0.9717649952308032,0.4159321647235158,5.0
14.591846323992147,-28.689313351106403,-9.439087817140772,-0.4846685300980641,-0.758347104048978,-12.70331462288156,5.178835255771036,-2.077929414381127,-5.525326969961019,1.91196274232444,-0.7867620496278442,-0.1899357950998489,6.0
10.37714717106106,-28.59940564611149,-10.267279769449171,-11.610798090503575,-2.8173349374136394,-9.29615727030567,-0.7646136094810614,-2.259349445403648,-2.47031632101587,1.9739327473811552,6.2193734492835935,3.7937054878938463,7.0
11.46309955275297,-29.390830566063524,-6.201758379348052,-5.413513018011077,0.5167367943783262,-8.098928699999698,-0.0753177500265322,-1.995069324519406,-3.079207093750464,-0.8815764750275946,0.117033401273158,0.3286338162856879,8.0
11.047280854996986,-25.64175540200497,-11.492388561982157,-8.97122547745844,-0.0869103590002185,-8.543462158281306,2.4898923170098874,-1.0513839990425629,-4.531359113668069,-1.438741200021023,0.6762951433236525,0.9728420593633,9.0
11.104850379971673,-27.15107960805417,-6.688109876095195,-7.318455428802976,-1.694562482174611,-13.993094312898874,-5.562810913259581,-2.461112726353332,-0.886304680718007,-0.6283964832412221,0.2906446144049712,1.291703936173654,0.0
10.59707940002578,-29.77973175008266,-6.273990073820039,-10.320394517791804,-4.38384148230071,-10.814451489226885,-2.4239353780180712,0.3362171795464683,0.1321268985809533,-2.291196478494699,-1.0124109138301929,0.3886047045949656,1.0
10.764683139175872,-31.798011683763,-5.8004605164016585,-8.022918552503082,-1.6072941297190106,-8.587647098981387,-2.3941637204136814,-1.8988647023301384,-1.7092768046764932,-1.964156280389428,0.4322890823589583,1.1570428718716566,2.0
9.658104077680475,-30.407683353435463,-5.439957687100717,-10.492257185845604,-5.549330519611345,-11.347605359826929,-3.1265878590325884,1.4043728311611792,3.8044734498815727,2.868618900421245,2.5753580008833783,1.0795433186060834,3.0
10.581151355014724,-28.54935790236337,-10.586136050016076,-11.848417329733028,-4.759876980498524,-12.889871112054797,0.1152600733366324,1.6513559705609464,-1.5192738576297538,-1.2064562404724215,1.633279836639045,3.050283901047008,4.0
13.360666555379652,-28.90879377556424,-8.218796458972358,-8.647477634230691,-0.0881285797039317,-8.181371444950482,-0.5255737789059572,1.3014518462020193,-0.893466476029193,-3.9586786874419952,-1.302145682574784,-0.1031073950640238,5.0
13.218590752630588,-30.01913746640829,-10.14184048885932,-2.882720409214317,1.775713431666294,-12.540176336782654,1.702835646876909,0.1712180525284717,-6.141297299874745,0.1115364305051333,2.6475145536696125,-1.8672811143054104,6.0
10.460359704778345,-26.01658603252476,-9.22665158454827,-10.11782961063854,-1.6126368023285642,-10.188454198624774,-3.06348042440529,-3.511628786700746,-5.00759322512651,-0.5937796297205901,4.596122412013763,2.1671942550711205,7.0
11.973398734557463,-23.291533275216803,-6.570387115406093,-5.68661326178943,0.2046984801952281,-11.298387278015989,-2.144305524534225,-2.1454015267112507,-4.980671918757181,-1.4718476390443216,1.41850250278591,0.2299432859740613,8.0
12.115122839375271,-17.74718728438735,-10.025022581838416,-7.069473267194616,0.1387027676375101,-11.811617095205646,0.6538735567284852,-1.9932718136556875,-4.654629889505735,-0.4393545653724619,-1.2954952464342828,-0.5984942771986784,9.0
